Call_ID,Caller_ID,Receiver_ID,Duration_Seconds,Call_Type,Call_Date,Call_Time,City
4778,9455225562,9587244585,137,Local,13-01-2025,05:45:19,Hyderabad
4779,9257224188,9999883771,579,STD,09-01-2025,12:25:32,Hyderabad
4780,9974973023,9075692606,970,STD,26-01-2025,02:41:40,Delhi
4781,9035523488,9549314793,866,STD,01-01-2025,18:11:10,Mumbai
4782,9445924402,9214708536,794,STD,05-01-2025,21:27:16,Bangalore
4783,9466176138,9634590501,628,ISD,29-01-2025,15:47:22,Bangalore
4784,9350478975,9403106363,797,STD,02-01-2025,07:25:00,Bangalore
4785,9494066319,9453339157,656,ISD,20-01-2025,05:19:25,Hyderabad
4786,9142251870,9319877177,301,STD,03-01-2025,01:30:06,Bangalore
4787,9417005232,9330650284,207,Local,28-01-2025,04:19:26,Delhi
4788,9558302442,9944053263,133,ISD,03-01-2025,01:46:41,Mumbai
4789,9181967679,9214429018,166,STD,27-01-2025,09:01:09,Bangalore
4790,9083406602,9831807175,123,ISD,13-01-2025,15:52:04,Bangalore
4791,9781903969,9376356704,770,ISD,15-01-2025,21:00:01,Mumbai
4792,9513230265,9459824826,778,Local,02-01-2025,07:22:22,Bangalore
4793,9920856327,9314402646,459,STD,11-01-2025,06:35:35,Delhi
4794,9623394379,9470655627,543,ISD,13-01-2025,19:14:12,Delhi
4795,9348262098,9747633266,861,ISD,12-01-2025,14:28:13,Hyderabad
4796,9805232124,9237922815,804,ISD,27-01-2025,05:00:13,Chennai
4797,9018398749,9158340283,636,STD,24-01-2025,00:48:08,Chennai
4798,9466365327,9722396591,552,STD,01-01-2025,00:06:59,Hyderabad
4799,9301833060,9092258593,730,Local,22-01-2025,16:46:26,Hyderabad
4800,9604087724,9362828706,609,STD,15-01-2025,18:17:41,Mumbai
4801,9212088466,9723020999,834,Local,01-01-2025,18:45:26,Bangalore
4802,9153144366,9594103683,204,ISD,27-01-2025,07:33:44,Hyderabad
4803,9886632505,9525781062,765,Local,23-01-2025,06:38:43,Bangalore
4804,9775132799,9156423145,471,STD,11-01-2025,04:56:06,Bangalore
4805,9295669605,9481601761,925,ISD,26-01-2025,08:51:13,Mumbai
4806,9258042077,9613690993,131,ISD,05-01-2025,21:43:20,Bangalore
4807,9298229567,9697127888,697,Local,09-01-2025,00:17:37,Chennai
4808,9531022332,9550698200,345,ISD,08-01-2025,03:18:05,Delhi
4809,9751344565,9942335063,380,Local,22-01-2025,16:30:57,Hyderabad
4810,9535345756,9733481967,324,STD,02-01-2025,21:56:02,Delhi
4811,9583392095,9076759316,908,Local,25-01-2025,20:23:32,Delhi
4812,9498403002,9718527223,119,ISD,05-01-2025,12:52:52,Bangalore
4813,9827874537,9278769239,220,Local,21-01-2025,22:32:06,Chennai
4814,9647354647,9643391652,835,Local,03-01-2025,12:04:51,Bangalore
4815,9982632733,9028895029,683,STD,15-01-2025,17:28:46,Hyderabad
4816,9015700811,9526165369,805,Local,13-01-2025,12:49:18,Bangalore
4817,9814778742,9638105328,486,STD,18-01-2025,08:35:32,Chennai
4818,9956392172,9803414899,781,STD,19-01-2025,04:43:01,Hyderabad
4819,9763680138,9087174670,631,STD,02-01-2025,15:22:33,Mumbai
4820,9703050055,9860804770,448,ISD,17-01-2025,19:50:02,Mumbai
4821,9941703387,9425019340,336,STD,14-01-2025,05:03:56,Chennai
4822,9805200927,9423071070,657,STD,01-01-2025,04:54:12,Hyderabad
4823,9008758307,9680415444,349,Local,05-01-2025,21:46:34,Chennai
4824,9426987377,9666623566,848,ISD,24-01-2025,00:26:43,Bangalore
4825,9116956405,9286863181,532,STD,24-01-2025,20:25:26,Hyderabad
4826,9264085234,9096603071,538,STD,12-01-2025,07:18:12,Delhi
4827,9072053650,9705324803,800,ISD,17-01-2025,16:44:28,Delhi
4828,9478277451,9186254341,820,ISD,22-01-2025,15:20:00,Hyderabad
4829,9519118128,9291332939,304,Local,27-01-2025,08:50:18,Bangalore
4830,9934894130,9252446375,359,ISD,22-01-2025,21:34:31,Delhi
4831,9722267026,9980898731,766,Local,26-01-2025,02:33:07,Bangalore
4832,9719813571,9070113475,635,ISD,06-01-2025,10:27:49,Bangalore
4833,9974025374,9456473952,795,ISD,14-01-2025,21:49:31,Mumbai
4834,9223652751,9448925890,413,Local,15-01-2025,22:13:04,Hyderabad
4835,9941050128,9965152649,110,Local,28-01-2025,06:01:36,Hyderabad
4836,9619643179,9232788782,198,STD,28-01-2025,21:38:37,Hyderabad
4837,9569326468,9212116602,409,Local,10-01-2025,08:56:32,Hyderabad
4838,9342275231,9227768932,525,ISD,03-01-2025,21:15:18,Mumbai
4839,9577040396,9324748070,513,STD,09-01-2025,11:14:39,Mumbai
4840,9693110417,9371773073,498,ISD,28-01-2025,17:22:59,Mumbai
4841,9697928901,9659738193,169,ISD,05-01-2025,15:28:55,Mumbai
4842,9871287245,9607238892,495,Local,20-01-2025,23:34:16,Bangalore
4843,9078293700,9241137137,736,Local,20-01-2025,06:02:23,Delhi
4844,9315352323,9716666759,998,ISD,22-01-2025,23:02:40,Bangalore
4845,9138123167,9759121585,106,ISD,06-01-2025,20:23:20,Mumbai
4846,9967763951,9773839323,442,ISD,09-01-2025,05:44:52,Delhi
4847,9359423989,9390193340,110,Local,24-01-2025,18:56:24,Bangalore
4848,9391229486,9274255165,820,Local,18-01-2025,19:45:15,Bangalore
4849,9703830173,9296455570,396,STD,07-01-2025,20:06:04,Bangalore
4850,9268125030,9270693669,143,Local,29-01-2025,06:43:08,Chennai
4851,9785409497,9482402578,741,STD,14-01-2025,04:12:47,Delhi
4852,9867273939,9845450405,432,Local,04-01-2025,18:41:25,Bangalore
4853,9326238660,9748429000,374,Local,09-01-2025,14:04:17,Chennai
4854,9352181701,9531878630,79,ISD,10-01-2025,15:50:36,Chennai
4855,9366394420,9203404584,887,ISD,21-01-2025,11:44:50,Chennai
4856,9050743447,9674004199,482,Local,20-01-2025,17:24:10,Chennai
4857,9632456479,9306559968,327,Local,25-01-2025,21:40:22,Bangalore
4858,9933090203,9426406786,250,STD,11-01-2025,10:19:07,Mumbai
4859,9996222765,9281741996,368,Local,01-01-2025,13:12:13,Delhi
4860,9806586707,9152558957,60,STD,05-01-2025,11:58:04,Chennai
4861,9581317717,9705166007,394,Local,30-01-2025,21:08:19,Hyderabad
4862,9639501056,9113321881,644,STD,21-01-2025,09:55:40,Chennai
4863,9934512403,9243584748,766,ISD,20-01-2025,11:19:51,Hyderabad
4864,9113533087,9769513080,881,ISD,17-01-2025,08:11:38,Chennai
4865,9196193699,9235559051,267,Local,23-01-2025,09:47:20,Bangalore
4866,9472919359,9104204062,756,ISD,28-01-2025,11:34:59,Delhi
4867,9503876748,9056405668,123,ISD,23-01-2025,12:37:52,Chennai
4868,9280932021,9055890718,624,STD,01-01-2025,01:13:11,Bangalore
4869,9732976879,9497119363,810,Local,13-01-2025,20:09:06,Hyderabad
4870,9148819408,9478509065,305,Local,21-01-2025,01:24:29,Mumbai
4871,9877399258,9618880087,746,Local,18-01-2025,06:16:44,Hyderabad
4872,9726218427,9103101801,254,ISD,09-01-2025,00:42:53,Mumbai
4873,9970562063,9137772168,998,STD,20-01-2025,14:18:20,Mumbai
4874,9997885539,9402219101,85,STD,12-01-2025,03:07:30,Bangalore
4875,9713543701,9420281282,598,Local,28-01-2025,05:22:46,Chennai
4876,9568732591,9405327935,152,Local,26-01-2025,01:42:09,Hyderabad
4877,9592290821,9003852570,52,Local,01-01-2025,00:02:55,Mumbai
4878,9371901453,9328081734,170,ISD,11-01-2025,14:35:53,Delhi
4879,9569853933,9682277064,798,Local,01-01-2025,15:28:14,Hyderabad
4880,9138959660,9651475653,454,ISD,06-01-2025,16:48:08,Chennai
4881,9872584367,9142829128,325,ISD,28-01-2025,19:18:30,Bangalore
4882,9953567161,9663990953,17,STD,17-01-2025,11:48:05,Chennai
4883,9506331341,9021483379,727,STD,01-01-2025,14:38:41,Chennai
4884,9898254090,9548336868,612,STD,08-01-2025,04:03:11,Hyderabad
4885,9871157798,9614024138,511,STD,13-01-2025,00:43:35,Bangalore
4886,9774369493,9172643135,139,ISD,22-01-2025,08:20:08,Bangalore
4887,9441576502,9587570326,887,ISD,26-01-2025,07:08:47,Chennai
4888,9573356905,9646591575,414,Local,09-01-2025,07:55:58,Hyderabad
4889,9319284931,9853709037,716,Local,29-01-2025,08:43:50,Delhi
4890,9533843263,9775218962,287,STD,11-01-2025,13:59:30,Mumbai
4891,9321033296,9295424330,884,Local,05-01-2025,04:20:57,Hyderabad
4892,9313204255,9313766033,925,ISD,24-01-2025,05:54:16,Hyderabad
4893,9928931744,9718921789,52,STD,24-01-2025,07:01:40,Delhi
4894,9405629043,9713677600,205,STD,06-01-2025,08:49:33,Chennai
4895,9559462305,9521539006,226,Local,24-01-2025,17:19:29,Delhi
4896,9011190766,9556898678,462,STD,11-01-2025,18:49:37,Bangalore
4897,9270026373,9116261465,10,STD,10-01-2025,07:51:04,Hyderabad
4898,9403265102,9706187120,931,ISD,21-01-2025,23:17:00,Chennai
4899,9029528842,9539750814,275,ISD,17-01-2025,14:26:32,Mumbai
4900,9112174488,9019844516,869,ISD,25-01-2025,23:44:39,Bangalore
4901,9645619939,9197113671,14,ISD,17-01-2025,04:00:17,Bangalore
4902,9663974573,9939371367,747,Local,04-01-2025,01:49:18,Delhi
4903,9254682023,9044689557,145,Local,12-01-2025,03:01:04,Bangalore
4904,9090833190,9922162531,619,STD,13-01-2025,13:45:10,Chennai
4905,9223217514,9610891018,843,ISD,23-01-2025,21:02:25,Chennai
4906,9820271735,9700504781,256,Local,22-01-2025,00:16:12,Delhi
4907,9503410543,9567236068,281,ISD,18-01-2025,12:07:45,Hyderabad
4908,9528876178,9622190739,13,Local,30-01-2025,19:32:37,Bangalore
4909,9568370079,9231215997,369,STD,23-01-2025,09:28:46,Bangalore
4910,9354063935,9792680324,24,STD,31-01-2025,01:29:44,Delhi
4911,9251383454,9159485528,859,Local,24-01-2025,06:41:12,Delhi
4912,9427777953,9515210632,832,STD,27-01-2025,22:16:17,Bangalore
4913,9822047732,9218699800,759,Local,11-01-2025,19:22:57,Chennai
4914,9191427064,9281314890,369,STD,02-01-2025,12:38:18,Hyderabad
4915,9280886152,9175407129,290,STD,08-01-2025,18:06:10,Bangalore
4916,9597840274,9742665679,930,Local,05-01-2025,04:31:38,Delhi
4917,9754026122,9781084751,789,STD,22-01-2025,19:05:17,Bangalore
4918,9365375462,9610777039,653,STD,29-01-2025,17:44:37,Hyderabad
4919,9452933299,9713060847,122,STD,18-01-2025,01:11:29,Chennai
4920,9252626753,9010474973,965,ISD,18-01-2025,06:25:53,Chennai
4921,9847833400,9391798120,437,Local,03-01-2025,00:26:16,Hyderabad
4922,9269140051,9162737311,246,STD,11-01-2025,00:33:46,Delhi
4923,9701824049,9645771880,251,ISD,03-01-2025,16:38:07,Delhi
4924,9037972696,9120583906,320,Local,16-01-2025,05:43:07,Mumbai
4925,9355222175,9230782159,248,Local,21-01-2025,06:24:56,Mumbai
4926,9464670673,9971897461,737,STD,26-01-2025,07:01:07,Mumbai
4927,9769954448,9461686890,816,STD,28-01-2025,23:46:34,Bangalore
4928,9283810533,9994325638,848,ISD,08-01-2025,09:13:24,Delhi
4929,9645347373,9310065977,826,Local,25-01-2025,02:57:47,Mumbai
4930,9575936208,9498735476,888,Local,31-01-2025,09:45:22,Chennai
4931,9798543101,9822519242,176,Local,16-01-2025,20:44:55,Delhi
4932,9321159348,9590552559,695,ISD,15-01-2025,16:03:40,Chennai
4933,9899821395,9828172082,894,ISD,16-01-2025,05:42:12,Bangalore
4934,9325316155,9335359925,689,Local,03-01-2025,03:43:19,Bangalore
4935,9022361851,9635545521,415,Local,13-01-2025,14:38:30,Chennai
4936,9703977158,9676613561,904,Local,24-01-2025,10:01:53,Delhi
4937,9637206548,9747808221,323,STD,23-01-2025,02:26:51,Chennai
4938,9554614802,9812617739,115,Local,14-01-2025,03:09:04,Chennai
4939,9824805047,9399234721,202,Local,29-01-2025,05:40:41,Hyderabad
4940,9444813284,9876442520,472,Local,09-01-2025,10:02:03,Hyderabad
4941,9275052992,9823789851,805,Local,21-01-2025,00:43:07,Delhi
4942,9476319213,9661607460,526,Local,01-01-2025,16:55:03,Delhi
4943,9865328130,9197477061,740,STD,28-01-2025,17:31:45,Hyderabad
4944,9495367893,9932679539,196,STD,02-01-2025,00:52:15,Mumbai
4945,9406108987,9293572365,775,ISD,07-01-2025,21:57:46,Hyderabad
4946,9437586118,9808025668,453,Local,28-01-2025,14:12:51,Mumbai
4947,9109782024,9570453903,724,STD,18-01-2025,19:48:49,Mumbai
4948,9814979646,9598799022,250,ISD,30-01-2025,14:09:15,Bangalore
4949,9859445625,9995524955,218,ISD,21-01-2025,04:49:32,Chennai
4950,9847883094,9789512918,54,STD,23-01-2025,01:15:34,Chennai
4951,9448284849,9945510267,202,Local,19-01-2025,07:26:00,Chennai
4952,9648959215,9985008494,345,Local,06-01-2025,05:32:29,Bangalore
4953,9269513014,9421844664,17,ISD,17-01-2025,22:14:58,Bangalore
4954,9529136081,9346044525,402,STD,12-01-2025,12:19:30,Mumbai
4955,9962560356,9951838863,536,ISD,14-01-2025,22:42:47,Hyderabad
4956,9164150676,9295744708,398,ISD,03-01-2025,03:53:04,Hyderabad
4957,9583795324,9087525355,970,ISD,27-01-2025,21:27:31,Chennai
4958,9125148711,9815850990,326,STD,18-01-2025,05:56:33,Hyderabad
4959,9679862492,9621651499,318,ISD,08-01-2025,01:46:26,Chennai
4960,9391902039,9818602918,643,Local,19-01-2025,06:44:36,Delhi
4961,9282634351,9196747361,635,STD,24-01-2025,07:06:21,Bangalore
4962,9713638119,9827968046,658,ISD,04-01-2025,00:07:54,Delhi
4963,9362118697,9014016901,593,STD,15-01-2025,09:07:01,Bangalore
4964,9241071929,9602636527,718,Local,05-01-2025,22:11:50,Delhi
4965,9840823517,9662851893,963,ISD,08-01-2025,03:10:19,Delhi
4966,9046193927,9695827773,895,Local,28-01-2025,11:53:22,Delhi
4967,9561793534,9817537215,282,ISD,23-01-2025,14:11:36,Delhi
4968,9109490023,9022982726,591,Local,29-01-2025,18:15:24,Hyderabad
4969,9748758368,9793856542,514,Local,16-01-2025,05:41:08,Bangalore
4970,9475824425,9596015858,504,Local,31-01-2025,09:44:50,Bangalore
4971,9152286310,9023308563,386,STD,08-01-2025,20:55:55,Delhi
4972,9544590627,9398605759,787,STD,14-01-2025,16:01:34,Chennai
4973,9731001040,9555604139,552,ISD,09-01-2025,12:31:52,Mumbai
4974,9981245759,9795439782,159,Local,25-01-2025,00:03:48,Delhi
4975,9148722743,9645566750,346,ISD,03-01-2025,03:25:29,Mumbai
4976,9954711300,9144728764,635,STD,22-01-2025,03:07:33,Bangalore
4977,9839779372,9591234000,793,ISD,16-01-2025,03:54:23,Chennai
4978,9431270284,9068778975,967,Local,02-01-2025,22:44:58,Bangalore
4979,9054442454,9803765402,977,STD,05-01-2025,02:28:46,Chennai
4980,9629492214,9548590892,555,Local,11-01-2025,10:20:23,Delhi
4981,9942194478,9354648379,227,Local,04-01-2025,02:27:08,Delhi
4982,9356889710,9262816880,129,STD,12-01-2025,19:52:14,Chennai
4983,9541608754,9796883770,799,ISD,04-01-2025,18:01:01,Bangalore
4984,9238543936,9101240776,584,STD,10-01-2025,01:22:46,Bangalore
4985,9577581760,9245963377,117,ISD,29-01-2025,03:31:16,Mumbai
4986,9290947811,9080933173,224,ISD,03-01-2025,04:11:37,Mumbai
4987,9287799599,9500934871,360,Local,28-01-2025,20:13:51,Bangalore
4988,9350390860,9639946675,702,STD,28-01-2025,00:09:00,Delhi
4989,9090480128,9167296593,556,STD,12-01-2025,15:46:43,Chennai
4990,9000897838,9492752471,509,STD,23-01-2025,10:47:22,Chennai
4991,9707385929,9737949857,195,ISD,27-01-2025,03:16:37,Delhi
4992,9094876581,9595316369,526,ISD,26-01-2025,10:31:04,Mumbai
4993,9943147314,9740550800,400,STD,08-01-2025,20:36:06,Hyderabad
4994,9159293536,9650325720,106,STD,12-01-2025,16:55:05,Mumbai
4995,9641389342,9541671521,77,STD,22-01-2025,05:47:43,Chennai
4996,9632983782,9517934166,713,Local,27-01-2025,03:06:07,Chennai
4997,9591136672,9101809566,411,STD,03-01-2025,09:22:24,Mumbai
4998,9113521229,9285189314,674,ISD,11-01-2025,06:13:01,Chennai
4999,9096000577,9849108864,791,ISD,11-01-2025,23:56:29,Delhi
5000,9252648486,9878989808,616,ISD,19-01-2025,11:00:48,Bangalore
5001,9433111312,9904338840,150,STD,07-01-2025,02:38:52,Chennai
5002,9087565299,9743152166,112,Local,07-01-2025,17:28:47,Mumbai
5003,9541278095,9433155259,304,ISD,02-01-2025,15:09:47,Delhi
5004,9181198221,9399399353,27,STD,24-01-2025,02:18:58,Bangalore
5005,9296753955,9794131492,641,Local,04-01-2025,19:08:27,Hyderabad
5006,9214366406,9077540765,545,ISD,13-01-2025,22:14:26,Delhi
5007,9723084497,9370364643,228,ISD,11-01-2025,19:57:18,Mumbai
5008,9173071288,9947446891,861,Local,06-01-2025,20:13:10,Chennai
5009,9577017046,9971516471,384,STD,26-01-2025,20:18:21,Chennai
5010,9186641778,9384617416,912,STD,18-01-2025,18:14:53,Delhi
5011,9038399973,9153972711,438,ISD,04-01-2025,21:33:50,Mumbai
5012,9120455006,9286984753,707,ISD,25-01-2025,10:06:35,Bangalore
5013,9699712826,9230080242,425,STD,16-01-2025,16:46:07,Mumbai
5014,9106679408,9227357382,683,Local,22-01-2025,10:23:57,Delhi
5015,9885356230,9518172463,306,Local,21-01-2025,11:28:38,Hyderabad
5016,9233406838,9263780233,623,ISD,06-01-2025,07:20:18,Mumbai
5017,9719338573,9627272461,53,STD,12-01-2025,08:10:38,Mumbai
5018,9568057649,9665697902,404,Local,05-01-2025,19:40:12,Mumbai
5019,9619557458,9736321474,863,STD,20-01-2025,00:59:06,Chennai
5020,9715029948,9780386558,90,ISD,12-01-2025,11:14:07,Delhi
5021,9387114054,9417637545,834,ISD,10-01-2025,07:29:19,Chennai
5022,9718020375,9617389665,334,Local,01-01-2025,23:18:13,Delhi
5023,9676317662,9537307870,507,ISD,18-01-2025,04:11:26,Delhi
5024,9472915439,9800986798,952,STD,30-01-2025,02:42:11,Mumbai
5025,9844052435,9065249820,492,STD,26-01-2025,13:47:21,Mumbai
5026,9512117055,9282825988,788,Local,13-01-2025,08:58:11,Delhi
5027,9885767478,9178253000,589,STD,18-01-2025,15:01:48,Chennai
5028,9288995401,9591434618,77,ISD,05-01-2025,06:39:25,Mumbai
5029,9526551610,9571207193,660,STD,16-01-2025,19:17:26,Mumbai
5030,9859040361,9532298468,778,STD,29-01-2025,15:15:23,Delhi
5031,9038027584,9308347612,544,ISD,10-01-2025,22:08:29,Mumbai
5032,9315563165,9774569365,313,ISD,15-01-2025,02:18:51,Hyderabad
5033,9366003784,9476311883,292,ISD,20-01-2025,16:38:02,Hyderabad
5034,9225303137,9691752279,245,ISD,06-01-2025,05:29:21,Hyderabad
5035,9959393711,9087222941,745,STD,02-01-2025,11:36:43,Bangalore
5036,9226352097,9246634168,216,ISD,07-01-2025,04:30:00,Mumbai
5037,9125161682,9564851458,874,ISD,26-01-2025,01:14:15,Chennai
5038,9748528198,9488211261,494,ISD,14-01-2025,23:36:17,Bangalore
5039,9982436262,9477605941,817,Local,29-01-2025,10:34:18,Chennai
5040,9118984113,9882888284,239,ISD,03-01-2025,18:59:06,Chennai
5041,9462624389,9772778870,600,ISD,11-01-2025,12:35:41,Hyderabad
5042,9417622957,9341248131,148,STD,30-01-2025,19:01:31,Chennai
5043,9924618137,9680299179,37,ISD,10-01-2025,20:02:05,Hyderabad
5044,9280836095,9738917254,912,Local,10-01-2025,14:23:56,Mumbai
5045,9647900273,9509395952,946,STD,22-01-2025,15:23:12,Chennai
5046,9788442726,9148865198,761,ISD,28-01-2025,09:15:05,Bangalore
5047,9546495503,9416805827,857,ISD,04-01-2025,14:07:58,Chennai
5048,9450306472,9242030244,911,Local,18-01-2025,07:19:52,Bangalore
5049,9182957888,9176126612,96,ISD,20-01-2025,20:25:30,Hyderabad
5050,9681487854,9602359537,673,Local,08-01-2025,07:55:38,Bangalore
5051,9278254686,9350200161,857,Local,27-01-2025,08:23:49,Mumbai
5052,9939000231,9549682770,770,ISD,10-01-2025,10:42:51,Hyderabad
5053,9152001833,9538535151,458,ISD,27-01-2025,17:22:35,Mumbai
5054,9979968147,9433981706,93,ISD,25-01-2025,20:27:25,Bangalore
5055,9024806972,9815096041,978,STD,08-01-2025,19:07:59,Mumbai
5056,9406437939,9954167890,413,ISD,31-01-2025,23:02:24,Delhi
5057,9512508294,9812536961,454,STD,28-01-2025,07:35:35,Mumbai
5058,9688320449,9668183831,115,ISD,10-01-2025,19:23:41,Bangalore
5059,9218097627,9694096153,735,ISD,04-01-2025,12:46:38,Bangalore
5060,9678173542,9350456833,599,STD,20-01-2025,03:29:26,Mumbai
5061,9539247997,9620367975,291,STD,30-01-2025,07:25:59,Delhi
5062,9942808667,9856161463,545,STD,19-01-2025,09:26:37,Delhi
5063,9840320550,9113991246,931,Local,22-01-2025,12:58:11,Chennai
5064,9192928164,9231605246,501,Local,12-01-2025,22:20:41,Bangalore
5065,9117270331,9879875713,395,Local,23-01-2025,10:32:14,Hyderabad
5066,9564307336,9548625868,595,Local,01-01-2025,14:30:45,Mumbai
5067,9868368904,9972513149,841,STD,16-01-2025,05:24:08,Chennai
5068,9755053428,9145005691,154,ISD,28-01-2025,12:37:58,Chennai
5069,9502746280,9230702459,731,STD,23-01-2025,13:25:00,Chennai
5070,9279761500,9067825305,436,ISD,21-01-2025,08:24:15,Hyderabad
5071,9582213245,9565858219,740,ISD,27-01-2025,06:07:01,Hyderabad
5072,9990176375,9947650045,535,Local,11-01-2025,02:46:28,Delhi
5073,9690643495,9964276530,477,STD,09-01-2025,02:32:40,Hyderabad
5074,9839637628,9439157530,537,ISD,07-01-2025,03:49:31,Chennai
5075,9739909102,9492339981,360,ISD,04-01-2025,22:46:12,Mumbai
5076,9993006653,9971451121,210,ISD,05-01-2025,17:46:13,Hyderabad
5077,9003389699,9144108578,993,STD,21-01-2025,17:55:57,Hyderabad
5078,9328284250,9581617525,110,Local,23-01-2025,08:35:09,Delhi
5079,9471770691,9221842954,338,Local,20-01-2025,20:59:32,Mumbai
5080,9768503585,9611774850,188,ISD,16-01-2025,05:29:58,Bangalore
5081,9988408338,9888638839,621,ISD,14-01-2025,00:27:01,Bangalore
5082,9684466551,9827635198,786,Local,04-01-2025,02:56:50,Delhi
5083,9707357749,9228021028,596,ISD,03-01-2025,07:11:45,Hyderabad
5084,9137159178,9350953375,294,STD,29-01-2025,17:24:54,Bangalore
5085,9625048271,9656088238,516,STD,27-01-2025,02:20:24,Bangalore
5086,9932471443,9751243077,90,ISD,15-01-2025,19:56:05,Hyderabad
5087,9653826199,9621659848,405,STD,13-01-2025,01:05:50,Bangalore
5088,9497374873,9923817926,785,ISD,28-01-2025,06:18:57,Mumbai
5089,9507895731,9370623286,320,STD,14-01-2025,02:48:27,Hyderabad
5090,9934568660,9566386052,786,STD,06-01-2025,21:06:42,Hyderabad
5091,9821628008,9844461785,23,Local,02-01-2025,21:06:02,Delhi
5092,9121961994,9632935280,121,STD,01-01-2025,23:51:24,Mumbai
5093,9776335089,9824902313,90,ISD,23-01-2025,09:19:56,Hyderabad
5094,9396729459,9316897866,114,ISD,19-01-2025,13:21:32,Bangalore
5095,9035939330,9931354042,55,STD,23-01-2025,04:28:08,Bangalore
5096,9779457822,9936299041,180,Local,07-01-2025,15:45:40,Mumbai
